TRAIT,ANC,SLOPEMEAN,SEMEAN,SLOPESE,MAXVSLOPE,ZMEAN,ZSE
IGF1,afr,0.0154571270730669,0.0267349708376072,0.0299519240269693,0.0137243283325276,0.62928904941101,1.16923614391145
IGF1,amr,0.125933254539511,0.0885983258819215,0.108217870455567,0.0362890363765718,1.46259360891428,1.18993497248424
IGF1,asj,-0.0321435210023075,0.164427988007028,0.0900459633472241,-0.0361287839254103,-0.182623740179946,0.537654368882711
IGF1,eas,-0.0316282261744607,0.0986005358426403,0.0406462978567077,-0.0262875086021337,-0.32296958604288,0.424766023554493
IGF1,fin,0.00322290830805142,0.237841200796787,0.0967296463504569,-0.00909645334104689,0.0290542903057298,0.388030486487828
IGF1,nfe,0.0392212157668919,0.0192171718939039,0.0493854153942098,0.00548383432825652,1.8567576868024,1.8110315390585
IGF1,sas,0.0754687621338741,0.199771139011908,0.144919601635178,0.0213654053388365,0.374051468740441,0.693935859165022
IGF1,oth,0.0712105759407487,0.199428794771273,0.151048239888027,-0.00834755874230589,0.379595420802077,0.7587565779084
lymphocyte_perc,afr,0.011580661789348,0.021955866243602,0.0347134749379137,0.00132397300792828,0.457642712000227,1.57938898006755
lymphocyte_perc,amr,0.120035876467958,0.0692923990282141,0.0787111233836228,0.0773987235578012,1.8636822028386,1.18668867495349
lymphocyte_perc,asj,-0.0740105328845546,0.136123602887861,0.0767579494733159,-0.0464164043615376,-0.554744523322516,0.55484517728699
lymphocyte_perc,eas,0.142714949962911,0.0897690420838874,0.0991701829648494,0.0382780776229706,1.61839165393042,1.07956172098904
lymphocyte_perc,fin,0.109130106653851,0.189347401379404,0.144222158101026,-0.0106126825520612,0.731212610536187,0.976058196269382
lymphocyte_perc,nfe,0.00872009852890854,0.010761111117241,0.015046504131929,-0.00191743133481181,0.898949303069634,1.36006409068062
lymphocyte_perc,sas,0.118682316313015,0.146240059667493,0.122164480050038,-0.00262826502724212,0.817589074425778,0.827693436393275
lymphocyte_perc,oth,0.138436306619203,0.170272431596521,0.181922091262974,0.055209327200479,0.82564933926477,1.04919504511839
protein_total,afr,0.0246798834124688,0.0499782829954509,0.0798626970153988,-0.0116058221197518,0.433474874009294,1.10407528222095
protein_total,amr,0.274604499418496,0.154265899878041,0.189049288369846,0.0341277799357874,1.86803148934872,1.16653429151577
protein_total,asj,-0.115135825850687,0.347779453988221,0.212692702949302,-0.098710626776044,-0.345259593447607,0.597256190460829
protein_total,eas,0.171992586715426,0.221248508773739,0.19199278109155,0.0993532547848411,0.874361426350492,0.927749216232391
protein_total,fin,0.08167406378551,0.542186468691754,0.300085224378964,-0.179778734863662,0.331939993453304,0.701664995162795
protein_total,nfe,0.0157683224324845,0.0226180689816215,0.0244104924382659,-0.00610882160650919,0.647733078955883,0.865098844196676
protein_total,sas,-0.0759886281627062,0.278544409739208,0.158944565124359,-0.0441461974777623,-0.264031784722314,0.566843331661853
protein_total,oth,0.136593118164438,0.527767355418946,0.299944626132814,0.256393085801892,0.266720009491132,0.568262324561582
pulse_rate,afr,0.00853873854160108,0.0139520564140892,0.0827191552840458,-0.000995235635176763,-0.147391426493151,0.644172341961855
pulse_rate,amr,0.0103381540732754,0.0150848785090457,0.0253407568936139,0.00656118520196626,0.599792384831277,0.651415716700723
pulse_rate,asj,-0.025473323951686,0.0404875704681491,0.0214410294405072,-0.0439860822777016,-0.58010493835036,0.395276872912254
